gender,d_age,samerace,importance_same_race,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,match
1,4,0,4,'International Affairs',14.29,18.37,18.37,16.33,18.37,14.29,6,6,7,6,6,6,17.78,17.78,17.78,17.78,13.33,15.56,8,8,8,8,6,10,9,9,10,8,7,0.38,4,,,8,5,0,0
1,6,0,4,'International Affairs',15.52,17.24,17.24,17.24,17.24,15.52,6,7,7,7,7,7,17.78,17.78,17.78,17.78,13.33,15.56,8,8,8,8,6,8,9,9,9,8,8,0.14,4,,,8,6,0,0
1,5,0,1,'Master of International Affairs',16,16,20,16,18,14,6,7,9,7,8,6,14,20,18,16,14,18,7,8,8,7,8,6,7,8,7,8,,0.17,7,,5,6,4,0,0
1,2,0,1,'Master of International Affairs',15.38,19.23,19.23,19.23,13.46,13.46,6,9,10,9,8,7,14,20,18,16,14,18,7,8,8,7,8,6,7,7,7,7,,-0.5,7,,5,6,5,0,1
1,4,1,1,'Master of International Affairs',17.65,17.65,17.65,15.69,15.69,15.69,2,8,7,3,,9,14,20,18,16,14,18,7,8,8,7,8,7,8,7,7,7,,0.07,7,,5,6,7,0,0
1,5,0,1,'Master of International Affairs',14,18,20,18,16,14,7,7,7,7,7,7,14,20,18,16,14,18,7,8,8,7,8,8,8,8,8,8,,0.18,7,,5,6,6,0,0
1,6,1,1,'Master of International Affairs',15.38,19.23,17.31,19.23,9.62,19.23,4,6,6,7,6,5,14,20,18,16,14,18,7,8,8,7,8,6,8,8,8,8,,0.44,7,,5,7,4,0,0
1,1,0,1,'Master of International Affairs',17.5,17.5,20,12.5,20,12.5,8,10,10,6,8,2,14,20,18,16,14,18,7,8,8,7,8,9,7,8,9,8,,-0.23,7,,5,7,6,0,0
1,4,0,1,'Master of International Affairs',13.21,18.87,18.87,16.98,16.98,15.09,,,,,,,14,20,18,16,14,18,7,8,8,7,8,8,7,7,7,8,,-0.08,7,,5,7,6,0,0
1,4,0,1,'Master of International Affairs',15.38,17.31,17.31,17.31,17.31,15.38,4,8,8,3,8,,14,20,18,16,14,18,7,8,8,7,8,7,8,8,8,8,,0.28,7,,5,7,6,0,0
1,7,0,1,'Master of International Affairs',15.38,19.23,19.23,19.23,15.38,11.54,7,8,8,9,7,5,14,20,18,16,14,18,7,8,8,7,8,7,8,8,8,9,,0.09,7,,5,8,6,0,1
1,7,0,1,'Master of International Affairs',16,20,18,20,18,8,6,10,9,,10,3,14,20,18,16,14,18,7,8,8,7,8,8,8,8,8,9,,0.02,7,,5,9,6,0,0
1,3,0,1,'Master of International Affairs',19.61,15.69,17.65,15.69,17.65,13.73,6,8,9,6,8,7,14,20,18,16,14,18,7,8,8,7,8,7,8,8,8,8,,-0.17,7,,5,7,6,0,0
1,6,0,1,'Master of International Affairs',15.38,17.31,19.23,19.23,11.54,17.31,6,8,7,7,9,8,14,20,18,16,14,18,7,8,8,7,8,7,7,6,7,7,,-0.19,7,,5,8,6,0,0
1,2,0,1,'Master of International Affairs',14.58,16.67,20.83,18.75,16.67,12.5,1,7,7,7,7,7,14,20,18,16,14,18,7,8,8,7,8,7,7,7,7,7,,-0.21,7,,5,7,5,0,1
1,6,0,1,'Master of International Affairs',17.31,13.46,17.31,19.23,19.23,13.46,9,8,8,9,7,8,14,20,18,16,14,18,7,8,8,7,8,9,8,8,8,8,,0.5,7,,5,8,6,0,0
1,4,0,1,'Master of International Affairs',11.54,13.46,19.23,19.23,19.23,17.31,6,8,8,8,8,7,14,20,18,16,14,18,7,8,8,7,8,7,8,8,8,8,,-0.03,7,,5,6,5,0,1
1,1,0,1,'Master of International Affairs',13.04,21.74,17.39,17.39,15.22,15.22,5,,7,,,,14,20,18,16,14,18,7,8,8,7,8,7,8,8,8,8,,0.4,7,,5,7,5,0,0
1,0,0,1,'Master of International Affairs',20,15.56,20,15.56,11.11,17.78,4,2,2,9,9,,14,20,18,16,14,18,7,8,8,7,8,8,8,8,8,8,,-0.22,7,,5,9,6,0,0
1,1,0,1,'Master of International Affairs',16.36,16.36,18.18,18.18,16.36,14.55,5,5,7,5,9,4,14,20,18,16,14,18,7,8,8,7,8,9,8,7,7,7,,0.19,7,,5,6,5,0,0
1,2,0,1,'Master of International Affairs',14.29,18.37,18.37,16.33,18.37,14.29,6,7,7,7,7,7,14,20,18,16,14,18,7,8,8,7,8,8,8,8,8,8,,-0.3,7,,5,7,6,0,1
1,4,0,1,'Master of International Affairs',15.52,17.24,17.24,17.24,17.24,15.52,8,8,8,8,7,7,14,20,18,16,14,18,7,8,8,7,8,8,8,8,8,8,,0.19,7,,5,7,6,0,0
0,5,0,1,'Sociology and Education',20,20,20,25,5,10,6,9,7,7,8,,20,20,20,10,10,20,7,7,8,8,10,4,8,9,7,8,2,0.43,5,,1,5,2,0,0
0,6,0,1,'Sociology and Education',20,20,20,10,10,20,6,8,9,8,9,3,20,20,20,10,10,20,7,7,8,8,10,7,8,8,7,9,5,0.46,5,,1,7,4,0,0
0,10,0,1,'Sociology and Education',18,10,30,10,10,22,8,7,6,6,,5,20,20,20,10,10,20,7,7,8,8,10,4,6,10,6,6,7,0.05,5,,1,6,2,0,0
0,3,0,1,'Sociology and Education',35,20,10,20,10,5,3,6,7,,,,20,20,20,10,10,20,7,7,8,8,10,4,8,7,5,6,2,0.44,5,,1,4,1,,0
0,3,0,1,'Sociology and Education',20,30,10,15,0,25,3,7,5,5,4,4,20,20,20,10,10,20,7,7,8,8,10,3,7,9,2,9,,-0.2,5,,1,,1,0,0
0,5,1,1,'Sociology and Education',25,15,20,20,15,5,5,7,8,6,7,3,20,20,20,10,10,20,7,7,8,8,10,5,6,6,8,6,2,0.23,5,,1,6,3,0,0
0,11,1,1,'Sociology and Education',22,22,15,15,5,21,9,9,8,9,7,9,20,20,20,10,10,20,7,7,8,8,10,4,8,7,8,9,8,0.3,5,,1,7,5,0,0
0,3,1,1,'Sociology and Education',20,20,20,20,10,10,5,10,6,7,7,4,20,20,20,10,10,20,7,7,8,8,10,7,5,8,5,8,7,0.66,5,,1,5,3,0,0
0,11,1,1,'Sociology and Education',19,19,19,19,19,5,8,8,8,6,9,,20,20,20,10,10,20,7,7,8,8,10,5,8,7,4,,5,-0.12,5,,1,6,4,0,0
0,4,1,3,'elementary education',20,20,20,25,5,10,8,8,8,8,,,15,15,20,20,20,10,6,9,9,8,9,6,6,6,5,5,5,0.33,5,,1,5,3,0,1
0,5,1,3,'elementary education',20,20,20,10,10,20,9,9,7,8,8,5,15,15,20,20,20,10,6,9,9,8,9,6,7,7,6,7,6,0.01,5,,1,6,4,0,0
0,9,1,3,'elementary education',18,10,30,10,10,22,7,6,6,5,4,4,15,15,20,20,20,10,6,9,9,8,9,2,6,8,4,8,3,0.43,5,,1,3,2,0,0
0,2,1,3,'elementary education',35,20,10,20,10,5,6,3,5,5,,4,15,15,20,20,20,10,6,9,9,8,9,3,7,5,4,4,4,0.44,5,,1,3,2,0,0
0,2,0,3,'elementary education',20,30,10,15,0,25,8,7,7,7,2,3,15,15,20,20,20,10,6,9,9,8,9,3,8,7,5,5,2,-0.63,5,,1,4,3,0,0
0,4,0,3,'elementary education',25,15,20,20,15,5,7,8,6,8,6,4,15,15,20,20,20,10,6,9,9,8,9,7,6,6,8,7,7,0.04,5,,1,7,4,0,1
0,10,0,3,'elementary education',22,22,15,15,5,21,9,8,9,9,6,7,15,15,20,20,20,10,6,9,9,8,9,2,5,5,2,5,2,0.31,5,,1,2,2,0,0
0,2,0,3,'elementary education',20,20,20,20,10,10,9,10,7,9,7,7,15,15,20,20,20,10,6,9,9,8,9,3,7,7,6,9,5,0.65,5,,1,5,4,0,0
0,10,0,3,'elementary education',19,19,19,19,19,5,8,9,8,8,8,,15,15,20,20,20,10,6,9,9,8,9,5,9,8,7,8,5,0.11,5,,1,5,6,0,0
0,3,0,3,Biology,20,20,20,25,5,10,6,8,8,5,,,15,20,15,20,15,15,7,9,10,8,8,6,7,8,6,7,5,0.06,7,,4,7,7,0,0
0,4,0,3,Biology,20,20,20,10,10,20,4,6,7,2,2,1,15,20,15,20,15,15,7,9,10,8,8,7,7,7,9,9,9,0.07,7,,4,8,8,0,0
0,8,0,3,Biology,18,10,30,10,10,22,9,7,8,6,6,5,15,20,15,20,15,15,7,9,10,8,8,4,6,9,3,9,5,0.19,7,,4,7,7,0,0
0,1,0,3,Biology,35,20,10,20,10,5,2,3,,2,,4,15,20,15,20,15,15,7,9,10,8,8,4,7,5,5,7,7,0.26,7,,4,6,6,0,0
0,1,1,3,Biology,20,30,10,15,0,25,7,7,5,3,7,3,15,20,15,20,15,15,7,9,10,8,8,3,7,7,4,7,3,-0.14,7,,4,6,7,0,0
0,3,0,3,Biology,25,15,20,20,15,5,6,6,9,6,7,4,15,20,15,20,15,15,7,9,10,8,8,7,5,6,8,9,6,-0.03,7,,4,7,7,0,0
0,9,0,3,Biology,22,22,15,15,5,21,9,9,9,6,7,5,15,20,15,20,15,15,7,9,10,8,8,4,7,7,5,9,4,0.47,7,,4,5,6,0,0
0,1,0,3,Biology,20,20,20,20,10,10,3,8,5,4,4,4,15,20,15,20,15,15,7,9,10,8,8,7,6,7,6,7,8,0.39,7,,4,7,8,0,0
0,9,0,3,Biology,19,19,19,19,19,5,4,8,7,3,8,,15,20,15,20,15,15,7,9,10,8,8,5,6,6,7,5,5,0.39,7,,4,7,7,0,0
0,7,1,10,'American Studies',20,20,20,25,5,10,7,8,7,8,7,,10,20,20,20,20,10,8,10,7,8,8,4,2,4,2,1,0,0.38,4,,0,2,0,0,0
0,6,1,10,'American Studies',20,20,20,10,10,20,2,6,8,4,3,1,10,20,20,20,20,10,8,10,7,8,8,7,8,6,6,7,5,0.73,4,,0,6,6,,0
0,2,1,10,'American Studies',18,10,30,10,10,22,7,8,6,6,,,10,20,20,20,20,10,8,10,7,8,8,6,8,9,8,10,,0.31,4,,0,7,7,0,0
0,9,1,10,'American Studies',35,20,10,20,10,5,3,7,7,4,,5,10,20,20,20,20,10,8,10,7,8,8,2,6,5,2,3,2,0.24,4,,0,3,2,,0
0,9,0,10,'American Studies',20,30,10,15,0,25,5,6,8,5,6,3,10,20,20,20,20,10,8,10,7,8,8,6,9,8,6,8,2,0.27,4,,0,5,5,,0
0,7,0,10,'American Studies',25,15,20,20,15,5,6,7,7,6,6,3,10,20,20,20,20,10,8,10,7,8,8,7,8,7,6,6,8,0.15,4,,0,7,6,0,0
0,1,0,10,'American Studies',22,22,15,15,5,21,6,9,8,7,8,6,10,20,20,20,20,10,8,10,7,8,8,3,7,8,4,3,2,-0.09,4,,0,2,0,,0
0,9,0,10,'American Studies',20,20,20,20,10,10,6,10,8,7,7,6,10,20,20,20,20,10,8,10,7,8,8,6,8,10,8,10,9,0.6,4,,0,8,9,,1
0,1,0,10,'American Studies',19,19,19,19,19,5,6,8,8,6,,,10,20,20,20,20,10,8,10,7,8,8,2,10,10,5,,,0.14,4,,0,5,4,,0
0,0,1,3,'Arts Administration',20,20,20,25,5,10,6,7,6,5,8,,15,20,20,15,15,15,10,9,10,9,8,8,8,9,8,9,7,0.28,5,,2,7,7,0,0
0,1,1,3,'Arts Administration',20,20,20,10,10,20,8,8,8,8,9,7,15,20,20,15,15,15,10,9,10,9,8,8,9,9,8,9,8,0.18,5,,2,8,7,0,1
0,5,1,3,'Arts Administration',18,10,30,10,10,22,6,7,6,6,6,4,15,20,20,15,15,15,10,9,10,9,8,8,9,10,9,10,8,0.26,5,,2,7,8,0,0
0,2,1,3,'Arts Administration',35,20,10,20,10,5,6,6,7,,,5,15,20,20,15,15,15,10,9,10,9,8,7,9,9,9,10,6,0.46,5,,2,7,8,0,0
0,2,0,3,'Arts Administration',20,30,10,15,0,25,6,7,7,6,5,3,15,20,20,15,15,15,10,9,10,9,8,5,8,8,5,7,5,-0.14,5,,2,6,6,0,0
0,0,0,3,'Arts Administration',25,15,20,20,15,5,6,8,7,7,6,3,15,20,20,15,15,15,10,9,10,9,8,9,8,9,8,9,7,0.14,5,,2,8,7,0,0
0,6,0,3,'Arts Administration',22,22,15,15,5,21,9,9,8,9,8,9,15,20,20,15,15,15,10,9,10,9,8,6,8,9,8,10,6,0.2,5,,2,7,6,0,0
0,2,0,3,'Arts Administration',20,20,20,20,10,10,8,8,8,9,7,8,15,20,20,15,15,15,10,9,10,9,8,9,8,9,9,10,10,0.81,5,,2,9,8,0,1
0,6,0,3,'Arts Administration',19,19,19,19,19,5,5,8,7,4,8,8,15,20,20,15,15,15,10,9,10,9,8,6,8,8,6,7,6,0.03,5,,2,6,6,0,0
0,7,1,6,'Conservation biology',20,20,20,25,5,10,6,9,7,6,9,,10,25,20,20,5,20,7,9,7,9,4,7,9,9,6,6,8,0.28,7,,1,8,,0,0
0,6,1,6,'Conservation biology',20,20,20,10,10,20,6,8,9,3,6,3,10,25,20,20,5,20,7,9,7,9,4,7,6,6,7,8,7,0.66,7,,1,6,2,0,0
0,2,1,6,'Conservation biology',18,10,30,10,10,22,6,8,8,6,5,3,10,25,20,20,5,20,7,9,7,9,4,7,6,9,8,7,7,0.54,7,,1,8,6,0,1
0,9,1,6,'Conservation biology',35,20,10,20,10,5,5,5,6,5,,6,10,25,20,20,5,20,7,9,7,9,4,5,9,7,7,5,6,0.52,7,,1,7,6,0,0
0,9,0,6,'Conservation biology',20,30,10,15,0,25,5,8,6,5,4,7,10,25,20,20,5,20,7,9,7,9,4,6,8,8,5,6,7,0.02,7,,1,6,7,0,0
0,7,0,6,'Conservation biology',25,15,20,20,15,5,6,7,8,6,3,4,10,25,20,20,5,20,7,9,7,9,4,8,8,7,8,9,6,0.15,7,,1,8,4,0,0
0,1,0,6,'Conservation biology',22,22,15,15,5,21,6,7,6,5,5,5,10,25,20,20,5,20,7,9,7,9,4,6,8,8,6,8,5,0.32,7,,1,6,7,0,0
0,9,0,6,'Conservation biology',20,20,20,20,10,10,5,8,7,6,6,5,10,25,20,20,5,20,7,9,7,9,4,7,8,9,7,8,7,0.6,7,,1,7,5,0,0
0,1,0,6,'Conservation biology',19,19,19,19,19,5,7,8,8,6,6,,10,25,20,20,5,20,7,9,7,9,4,5,7,8,6,6,7,0.37,7,,1,6,6,0,0
0,1,0,1,MBA,20,20,20,25,5,10,7,7,7,9,9,,10,30,30,10,10,10,3,8,5,3,6,7,7,7,7,5,7,0.09,2,,1,7,4,0,0
0,2,0,1,MBA,20,20,20,10,10,20,8,6,8,10,9,2,10,30,30,10,10,10,3,8,5,3,6,7,7,6,6,5,5,-0.31,2,,1,6,6,0,0
0,6,0,1,MBA,18,10,30,10,10,22,8,7,8,7,7,4,10,30,30,10,10,10,3,8,5,3,6,5,7,6,5,6,3,0.18,2,,1,6,4,0,0
0,1,0,1,MBA,35,20,10,20,10,5,5,7,7,7,5,5,10,30,30,10,10,10,3,8,5,3,6,4,4,4,5,5,4,-0.25,2,,1,5,2,0,0
0,1,1,1,MBA,20,30,10,15,0,25,6,6,4,8,3,4,10,30,30,10,10,10,3,8,5,3,6,4,5,5,4,7,3,-0.06,2,,1,4,2,0,0
0,1,0,1,MBA,25,15,20,20,15,5,6,7,7,8,7,5,10,30,30,10,10,10,3,8,5,3,6,5,4,5,7,6,5,0.09,2,,1,6,4,0,0
0,7,0,1,MBA,22,22,15,15,5,21,8,9,8,10,9,10,10,30,30,10,10,10,3,8,5,3,6,5,5,6,5,7,6,-0.18,2,,1,6,3,0,0
0,1,0,1,MBA,20,20,20,20,10,10,6,7,7,8,9,7,10,30,30,10,10,10,3,8,5,3,6,7,5,5,6,5,7,-0.38,2,,1,6,5,0,1
0,7,0,1,MBA,19,19,19,19,19,5,7,8,7,5,8,,10,30,30,10,10,10,3,8,5,3,6,5,5,5,4,4,3,0.28,2,,1,5,2,0,0
0,2,0,1,Business,20,20,20,25,5,10,7,7,6,8,,,90,2,2,2,2,2,8,10,8,8,8,5,6,8,7,6,6,0.51,2,,2,7,7,0,1
0,1,0,1,Business,20,20,20,10,10,20,8,9,9,9,9,7,90,2,2,2,2,2,8,10,8,8,8,5,7,8,6,7,5,0,2,,2,6,6,0,0
0,3,0,1,Business,18,10,30,10,10,22,9,8,7,7,6,4,90,2,2,2,2,2,8,10,8,8,8,4,7,10,7,8,5,0.11,2,,2,6,4,0,0
0,4,0,1,Business,35,20,10,20,10,5,8,5,6,7,,5,90,2,2,2,2,2,8,10,8,8,8,4,9,8,6,6,4,0.14,2,,2,6,5,0,0
0,4,1,1,Business,20,30,10,15,0,25,5,6,5,5,4,3,90,2,2,2,2,2,8,10,8,8,8,5,10,10,9,6,7,-0.15,2,,2,8,6,0,0
0,2,0,1,Business,25,15,20,20,15,5,6,7,7,8,7,5,90,2,2,2,2,2,8,10,8,8,8,10,6,8,9,7,5,0.17,2,,2,7,6,0,1
0,4,0,1,Business,22,22,15,15,5,21,2,9,7,9,9,9,90,2,2,2,2,2,8,10,8,8,8,5,8,9,6,10,5,0.19,2,,2,6,6,0,0
0,4,0,1,Business,20,20,20,20,10,10,8,10,8,8,8,8,90,2,2,2,2,2,8,10,8,8,8,8,6,10,9,10,9,0.76,2,,2,8,7,0,1
0,4,0,1,Business,19,19,19,19,19,5,7,8,7,6,7,,90,2,2,2,2,2,8,10,8,8,8,7,7,9,6,8,5,-0.01,2,,2,6,4,0,0
0,1,0,3,sociology,20,20,20,25,5,10,7,8,8,8,7,7,20,20,25,20,5,10,7,9,7,8,4,4,6,7,3,2,7,0.31,6,,3,6,5,0,1
0,2,0,3,sociology,20,20,20,10,10,20,8,5,7,5,3,1,20,20,25,20,5,10,7,9,7,8,4,3,6,6,5,9,5,0.19,6,,3,7,5,0,0
0,6,0,3,sociology,18,10,30,10,10,22,9,8,8,7,7,6,20,20,25,20,5,10,7,9,7,8,4,3,2,6,2,2,7,0.73,6,,3,3,4,0,0
0,1,0,3,sociology,35,20,10,20,10,5,8,7,7,7,5,,20,20,25,20,5,10,7,9,7,8,4,4,8,8,6,,,0.33,6,,3,6,6,0,1
0,1,0,3,sociology,20,30,10,15,0,25,8,6,6,6,3,5,20,20,25,20,5,10,7,9,7,8,4,1,7,6,2,2,3,-0.01,6,,3,2,3,0,0
0,1,0,3,sociology,25,15,20,20,15,5,8,7,7,6,6,5,20,20,25,20,5,10,7,9,7,8,4,5,3,6,7,10,3,0.16,6,,3,7,6,0,1
0,7,0,3,sociology,22,22,15,15,5,21,9,8,9,9,7,8,20,20,25,20,5,10,7,9,7,8,4,3,5,,6,10,,0.27,6,,3,4,5,1,0
0,1,0,3,sociology,20,20,20,20,10,10,7,8,7,8,7,8,20,20,25,20,5,10,7,9,7,8,4,7,7,7,6,9,7,0.67,6,,3,7,6,0,1
0,7,0,3,sociology,19,19,19,19,19,5,8,9,8,8,8,8,20,20,25,20,5,10,7,9,7,8,4,3,6,7,5,3,7,0.44,6,,3,6,6,0,1
1,5,0,2,'Japanese Literature',20,20,20,10,10,20,4,8,9,7,8,2,20,20,20,25,5,10,7,9,8,9,5,6,9,7,7,8,,0.43,6,,3,7,7,0,0
1,4,1,2,'Japanese Literature',15,15,20,20,20,10,6,6,6,5,5,5,20,20,20,25,5,10,7,9,8,9,5,8,8,8,8,,,0.33,6,,3,8,7,0,1
1,3,0,2,'Japanese Literature',15,20,15,20,15,15,6,7,8,6,7,5,20,20,20,25,5,10,7,9,8,9,5,6,8,8,5,,,0.06,6,,3,6,5,0,0
1,7,1,2,'Japanese Literature',10,20,20,20,20,10,4,2,4,2,1,0,20,20,20,25,5,10,7,9,8,9,5,7,8,7,8,7,,0.38,6,,3,7,6,0,0
1,0,1,2,'Japanese Literature',15,20,20,15,15,15,8,8,9,8,9,7,20,20,20,25,5,10,7,9,8,9,5,6,7,6,5,8,,0.28,6,,3,6,5,0,0
1,7,1,2,'Japanese Literature',10,25,20,20,5,20,7,9,9,6,6,8,20,20,20,25,5,10,7,9,8,9,5,6,9,7,6,9,,0.28,6,,3,6,6,0,0
1,1,0,2,'Japanese Literature',10,30,30,10,10,10,7,7,7,7,5,7,20,20,20,25,5,10,7,9,8,9,5,7,7,7,9,9,,0.09,6,,3,7,7,0,0
1,2,0,2,'Japanese Literature',90,2,2,2,2,2,5,6,8,7,6,6,20,20,20,25,5,10,7,9,8,9,5,7,7,6,8,,,0.51,6,,3,7,7,0,1
1,1,0,2,'Japanese Literature',20,20,25,20,5,10,4,6,7,3,2,7,20,20,20,25,5,10,7,9,8,9,5,7,8,8,8,7,7,0.31,6,,3,8,7,0,1
1,6,0,8,MBA,20,20,20,10,10,20,7,8,8,7,9,5,20,20,20,10,10,20,7,10,7,10,10,6,8,9,8,9,3,0.46,5,,1,3,2,0,0
1,5,1,8,MBA,15,15,20,20,20,10,6,7,7,6,7,6,20,20,20,10,10,20,7,10,7,10,10,9,9,7,8,8,5,0.01,5,,1,6,4,0,0
1,4,0,8,MBA,15,20,15,20,15,15,7,7,7,9,9,9,20,20,20,10,10,20,7,10,7,10,10,4,6,7,2,2,1,0.07,5,,1,4,2,0,0
1,6,1,8,MBA,10,20,20,20,20,10,7,8,6,6,7,5,20,20,20,10,10,20,7,10,7,10,10,2,6,8,4,3,1,0.73,5,,1,3,7,0,0
1,1,1,8,MBA,15,20,20,15,15,15,8,9,9,8,9,8,20,20,20,10,10,20,7,10,7,10,10,8,8,8,8,9,7,0.18,5,,1,8,5,0,1
1,6,1,8,MBA,10,25,20,20,5,20,7,6,6,7,8,7,20,20,20,10,10,20,7,10,7,10,10,6,8,9,3,6,3,0.66,5,,1,3,2,0,0
1,2,0,8,MBA,10,30,30,10,10,10,7,7,6,6,5,5,20,20,20,10,10,20,7,10,7,10,10,8,6,8,10,9,2,-0.31,5,,1,3,3,0,0
1,1,0,8,MBA,90,2,2,2,2,2,5,7,8,6,7,5,20,20,20,10,10,20,7,10,7,10,10,8,9,9,9,9,7,0,5,,1,7,5,0,0
1,2,0,8,MBA,20,20,25,20,5,10,3,6,6,5,9,5,20,20,20,10,10,20,7,10,7,10,10,8,5,7,5,3,1,0.19,5,,1,4,2,0,0
1,10,0,1,Philosophy,20,20,20,10,10,20,4,6,10,6,6,7,18,10,30,10,10,22,5,7,6,8,7,8,7,6,6,,5,0.05,2,,2,7,3,0,0
1,9,1,1,Philosophy,15,15,20,20,20,10,2,6,8,4,8,3,18,10,30,10,10,22,5,7,6,8,7,7,6,6,5,4,4,0.43,2,,2,6,4,0,0
1,8,0,1,Philosophy,15,20,15,20,15,15,4,6,9,3,9,5,18,10,30,10,10,22,5,7,6,8,7,9,7,8,6,6,5,0.19,2,,2,8,2,0,0
1,2,1,1,Philosophy,10,20,20,20,20,10,6,8,9,8,10,,18,10,30,10,10,22,5,7,6,8,7,7,8,6,6,,,0.31,2,,2,6,4,0,0
1,5,1,1,Philosophy,15,20,20,15,15,15,8,9,10,9,10,8,18,10,30,10,10,22,5,7,6,8,7,6,7,6,6,6,4,0.26,2,,2,5,5,0,0
1,2,1,1,Philosophy,10,25,20,20,5,20,7,6,9,8,7,7,18,10,30,10,10,22,5,7,6,8,7,6,8,8,6,5,3,0.54,2,,2,7,,0,1
1,6,0,1,Philosophy,10,30,30,10,10,10,5,7,6,5,6,3,18,10,30,10,10,22,5,7,6,8,7,8,7,8,7,7,4,0.18,2,,2,8,3,0,0
1,3,0,1,Philosophy,90,2,2,2,2,2,4,7,10,7,8,5,18,10,30,10,10,22,5,7,6,8,7,9,8,7,7,6,4,0.11,2,,2,8,4,0,0
1,6,0,1,Philosophy,20,20,25,20,5,10,3,2,6,2,2,7,18,10,30,10,10,22,5,7,6,8,7,9,8,8,7,7,6,0.73,2,,2,7,2,0,0
1,3,0,7,biotechnology,20,20,20,10,10,20,4,8,7,5,6,2,35,20,10,20,10,5,7,8,6,7,6,3,6,7,,,,0.44,3,,5,5,5,0,0
1,2,1,7,biotechnology,15,15,20,20,20,10,3,7,5,4,4,4,35,20,10,20,10,5,7,8,6,7,6,6,3,5,5,,4,0.44,3,,5,4,3,0,0
1,1,0,7,biotechnology,15,20,15,20,15,15,4,7,5,5,7,7,35,20,10,20,10,5,7,8,6,7,6,2,3,,2,,4,0.26,3,,5,4,3,0,0
1,9,1,7,biotechnology,10,20,20,20,20,10,2,6,5,2,3,2,35,20,10,20,10,5,7,8,6,7,6,3,7,7,4,,5,0.24,3,,5,5,3,0,0
1,2,1,7,biotechnology,15,20,20,15,15,15,7,9,9,9,10,6,35,20,10,20,10,5,7,8,6,7,6,6,6,7,,,5,0.46,3,,5,7,3,0,0
1,9,1,7,biotechnology,10,25,20,20,5,20,5,9,7,7,5,6,35,20,10,20,10,5,7,8,6,7,6,5,5,6,5,,6,0.52,3,,5,6,5,,0
1,1,0,7,biotechnology,10,30,30,10,10,10,4,4,4,5,5,4,35,20,10,20,10,5,7,8,6,7,6,5,7,7,7,5,5,-0.25,3,,5,7,6,,0
1,4,0,7,biotechnology,90,2,2,2,2,2,4,9,8,6,6,4,35,20,10,20,10,5,7,8,6,7,6,8,5,6,7,,5,0.14,3,,5,5,5,0,0
1,1,0,7,biotechnology,20,20,25,20,5,10,4,8,8,6,,,35,20,10,20,10,5,7,8,6,7,6,8,7,7,7,5,,0.33,3,,5,7,5,0,1
1,3,0,1,'Earth and Environmental Science',20,20,20,10,10,20,3,7,9,2,9,,20,30,10,15,0,25,5,10,2,8,4,3,7,5,5,4,4,-0.2,6,,5,6,6,0,0
1,2,0,1,'Earth and Environmental Science',15,15,20,20,20,10,3,8,7,5,5,2,20,30,10,15,0,25,5,10,2,8,4,8,7,7,7,2,3,-0.63,6,,5,7,6,0,0
1,1,1,1,'Earth and Environmental Science',15,20,15,20,15,15,3,7,7,4,7,3,20,30,10,15,0,25,5,10,2,8,4,7,7,5,3,7,3,-0.14,6,,5,3,3,0,0
1,9,0,1,'Earth and Environmental Science',10,20,20,20,20,10,6,9,8,6,8,2,20,30,10,15,0,25,5,10,2,8,4,5,6,8,5,6,3,0.27,6,,5,6,6,0,0
1,2,0,1,'Earth and Environmental Science',15,20,20,15,15,15,5,8,8,5,7,5,20,30,10,15,0,25,5,10,2,8,4,6,7,7,6,5,3,-0.14,6,,5,6,5,0,0
1,9,0,1,'Earth and Environmental Science',10,25,20,20,5,20,6,8,8,5,6,7,20,30,10,15,0,25,5,10,2,8,4,5,8,6,5,4,7,0.02,6,,5,7,7,0,0
1,1,1,1,'Earth and Environmental Science',10,30,30,10,10,10,4,5,5,4,7,3,20,30,10,15,0,25,5,10,2,8,4,6,6,4,8,3,4,-0.06,6,,5,7,7,0,0
1,4,1,1,'Earth and Environmental Science',90,2,2,2,2,2,5,10,10,9,6,7,20,30,10,15,0,25,5,10,2,8,4,5,6,5,5,4,3,-0.15,6,,5,5,6,0,0
1,1,0,1,'Earth and Environmental Science',20,20,25,20,5,10,1,7,6,2,2,3,20,30,10,15,0,25,5,10,2,8,4,8,6,6,6,3,5,-0.01,6,,5,7,5,0,0
1,5,1,1,Business,20,20,20,10,10,20,5,6,6,8,6,2,25,15,20,20,15,5,5,6,8,8,8,5,7,8,6,7,3,0.23,6,,2,7,4,0,0
1,4,0,1,Business,15,15,20,20,20,10,7,6,6,8,7,7,25,15,20,20,15,5,5,6,8,8,8,7,8,6,8,6,4,0.04,6,,2,8,6,0,1
1,3,0,1,Business,15,20,15,20,15,15,7,5,6,8,9,6,25,15,20,20,15,5,5,6,8,8,8,6,6,9,6,7,4,-0.03,6,,2,6,4,0,0
